Jon Madsen,Justin Wren,Decision,Split,Herb Dean,3,5:00,/fighter/Jon-Madsen-48820,/fighter/Justin-Wren-21401,0009-02-21T00:00:00.000-05:17:32,UFC,UFC,The Ultimate Fighter 10 Finale,"Palms Casino Resort, Las Vegas, Nevada, United States",http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-10-Finale-11054
Brian Stann,Rodney Wallace,Decision,Unanimous,Steve Mazzagatti,3,5:00,/fighter/Brian-Stann-14829,/fighter/Rodney-Wallace-33343,0009-02-21T00:00:00.000-05:17:32,UFC,UFC,The Ultimate Fighter 10 Finale,"Palms Casino Resort, Las Vegas, Nevada, United States",http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-10-Finale-11054
John Howard,Dennis Hallman,KO,Punches,Josh Rosenthal,3,4:55,/fighter/John-Howard-11798,/fighter/Dennis-Hallman-275,0009-02-21T00:00:00.000-05:17:32,UFC,UFC,The Ultimate Fighter 10 Finale,"Palms Casino Resort, Las Vegas, Nevada, United States",http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-10-Finale-11054
Mark Bocek,Joe Brammer,Submission,Rear-Naked Choke,Herb Dean,1,3:36,/fighter/Mark-Bocek-9781,/fighter/Joe-Brammer-17016,0009-02-21T00:00:00.000-05:17:32,UFC,UFC,The Ultimate Fighter 10 Finale,"Palms Casino Resort, Las Vegas, Nevada, United States",http://www.sherdog.com/events/UFC-The-Ultimate-Fighter-10-Finale-11054
Forrest Griffin,Tito Ortiz,Decision,Split,Josh Rosenthal,3,5:00,/fighter/Forrest-Griffin-3526,/fighter/Tito-Ortiz-158,0009-07-31T00:00:00.000-05:17:32,UFC,UFC 106,Ortiz vs. Griffin 2,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",http://www.sherdog.com/events/UFC-106-Ortiz-vs-Griffin-2-11053
Josh Koscheck,Anthony Johnson,Submission,Rear-Naked Choke,Mario Yamasaki,2,4:47,/fighter/Josh-Koscheck-9418,/fighter/Anthony-Johnson-17662,0009-07-31T00:00:00.000-05:17:32,UFC,UFC 106,Ortiz vs. Griffin 2,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",http://www.sherdog.com/events/UFC-106-Ortiz-vs-Griffin-2-11053
Paulo Thiago,Jacob Volkmann,Decision,Unanimous,Steve Mazzagatti,3,5:00,/fighter/Paulo-Thiago-13336,/fighter/Jacob-Volkmann-24765,0009-07-31T00:00:00.000-05:17:32,UFC,UFC 106,Ortiz vs. Griffin 2,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",http://www.sherdog.com/events/UFC-106-Ortiz-vs-Griffin-2-11053
Antonio Rogerio Nogueira,Luiz Cane,TKO,Punches,Steve Mazzagatti,1,1:56,/fighter/Antonio-Rogerio-Nogueira-2270,/fighter/Luiz-Cane-17559,0009-07-31T00:00:00.000-05:17:32,UFC,UFC 106,Ortiz vs. Griffin 2,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",http://www.sherdog.com/events/UFC-106-Ortiz-vs-Griffin-2-11053
Amir Sadollah,Phil Baroni,Decision,Unanimous,Yves Lavigne,3,5:00,/fighter/Amir-Sadollah-34071,/fighter/Phil-Baroni-278,0009-07-31T00:00:00.000-05:17:32,UFC,UFC 106,Ortiz vs. Griffin 2,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",http://www.sherdog.com/events/UFC-106-Ortiz-vs-Griffin-2-11053
Ben Saunders,Marcus Davis,KO,Knees,Josh Rosenthal,1,3:24,/fighter/Ben-Saunders-10339,/fighter/Marcus-Davis-8592,0009-07-31T00:00:00.000-05:17:32,UFC,UFC 106,Ortiz vs. Griffin 2,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",http://www.sherdog.com/events/UFC-106-Ortiz-vs-Griffin-2-11053
Kendall Grove,Jake Rosholt,Submission,Triangle Choke,Mario Yamasaki,1,3:59,/fighter/Kendall-Grove-10126,/fighter/Jake-Rosholt-23322,0009-07-31T00:00:00.000-05:17:32,UFC,UFC 106,Ortiz vs. Griffin 2,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",http://www.sherdog.com/events/UFC-106-Ortiz-vs-Griffin-2-11053
Brian Foster,Brock Larson,Submission,Punches,Yves Lavigne,2,3:25,/fighter/Brian-Foster-17723,/fighter/Brock-Larson-6373,0009-07-31T00:00:00.000-05:17:32,UFC,UFC 106,Ortiz vs. Griffin 2,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",http://www.sherdog.com/events/UFC-106-Ortiz-vs-Griffin-2-11053
George Sotiropoulos,Jason Dent,Submission,Armbar,Yves Lavigne,2,4:36,/fighter/George-Sotiropoulos-11702,/fighter/Jason-Dent-8321,0009-07-31T00:00:00.000-05:17:32,UFC,UFC 106,Ortiz vs. Griffin 2,"Mandalay Bay Events Center, Las Vegas, Nevada, United States",http://www.sherdog.com/events/UFC-106-Ortiz-vs-Griffin-2-11053
Randy Couture,Brandon Vera,Decision,Unanimous,Marc Goddard,3,5:00,/fighter/Randy-Couture-166,/fighter/Brandon-Vera-4886,0009-05-22T00:00:00.000-05:17:32,UFC,UFC 105,Couture vs. Vera,"Manchester Evening News Arena, Manchester, Lancashire, England",http://www.sherdog.com/events/UFC-105-Couture-vs-Vera-11052
Dan Hardy,Mike Swick,Decision,Unanimous,Kevin Mulhall,3,5:00,/fighter/Dan-Hardy-10629,/fighter/Mike-Swick-5199,0009-05-22T00:00:00.000-05:17:32,UFC,UFC 105,Couture vs. Vera,"Manchester Evening News Arena, Manchester, Lancashire, England",http://www.sherdog.com/events/UFC-105-Couture-vs-Vera-11052
Michael Bisping,Denis Kang,TKO,Punches,Dan Miragliotta,2,4:24,/fighter/Michael-Bisping-10196,/fighter/Denis-Kang-935,0009-05-22T00:00:00.000-05:17:32,UFC,UFC 105,Couture vs. Vera,"Manchester Evening News Arena, Manchester, Lancashire, England",http://www.sherdog.com/events/UFC-105-Couture-vs-Vera-11052
Matt Brown,James Wilks,TKO,Punches,Leon Roberts,3,2:27,/fighter/Matt-Brown-14310,/fighter/James-Wilks-10569,0009-05-22T00:00:00.000-05:17:32,UFC,UFC 105,Couture vs. Vera,"Manchester Evening News Arena, Manchester, Lancashire, England",http://www.sherdog.com/events/UFC-105-Couture-vs-Vera-11052
Ross Pearson,Aaron Riley,TKO,Doctor Stoppage,Marc Goddard,2,4:38,/fighter/Ross-Pearson-11884,/fighter/Aaron-Riley-1567,0009-05-22T00:00:00.000-05:17:32,UFC,UFC 105,Couture vs. Vera,"Manchester Evening News Arena, Manchester, Lancashire, England",http://www.sherdog.com/events/UFC-105-Couture-vs-Vera-11052
John Hathaway,Paul Taylor,Decision,Unanimous,Kevin Mulhall,3,5:00,/fighter/John-Hathaway-16704,/fighter/Paul-Taylor-6326,0009-05-22T00:00:00.000-05:17:32,UFC,UFC 105,Couture vs. Vera,"Manchester Evening News Arena, Manchester, Lancashire, England",http://www.sherdog.com/events/UFC-105-Couture-vs-Vera-11052
Terry Etim,Shannon Gugerty,Submission,Guillotine Choke,Dan Miragliotta,2,1:24,/fighter/Terry-Etim-13332,/fighter/Shannon-Gugerty-11001,0009-05-22T00:00:00.000-05:17:32,UFC,UFC 105,Couture vs. Vera,"Manchester Evening News Arena, Manchester, Lancashire, England",http://www.sherdog.com/events/UFC-105-Couture-vs-Vera-11052
Nick Osipczak,Matt Riddle,TKO,Punches,Marc Goddard,3,3:53,/fighter/Nick-Osipczak-30033,/fighter/Matt-Riddle-34072,0009-05-22T00:00:00.000-05:17:32,UFC,UFC 105,Couture vs. Vera,"Manchester Evening News Arena, Manchester, Lancashire, England",http://www.sherdog.com/events/UFC-105-Couture-vs-Vera-11052
Dennis Siver,Paul Kelly,TKO,Spinning Back Kick and Punches,Dan Miragliotta,2,2:53,/fighter/Dennis-Siver-9817,/fighter/Paul-Kelly-14028,0009-05-22T00:00:00.000-05:17:32,UFC,UFC 105,Couture vs. Vera,"Manchester Evening News Arena, Manchester, Lancashire, England",http://www.sherdog.com/events/UFC-105-Couture-vs-Vera-11052
Alexander Gustafsson,Jared Hamman,KO,Punches,Kevin Mulhall,1,0:41,/fighter/Alexander-Gustafsson-26162,/fighter/Jared-Hamman-15949,0009-05-22T00:00:00.000-05:17:32,UFC,UFC 105,Couture vs. Vera,"Manchester Evening News Arena, Manchester, Lancashire, England",http://www.sherdog.com/events/UFC-105-Couture-vs-Vera-11052
Andre Winner,Roli Delgado,KO,Punches,Leon Roberts,1,3:22,/fighter/Andre-Winner-17034,/fighter/Roli-Delgado-3669,0009-05-22T00:00:00.000-05:17:32,UFC,UFC 105,Couture vs. Vera,"Manchester Evening News Arena, Manchester, Lancashire, England",http://www.sherdog.com/events/UFC-105-Couture-vs-Vera-11052
Lyoto Machida,Mauricio Rua,Decision,Unanimous,Herb Dean,5,5:00,/fighter/Lyoto-Machida-7513,/fighter/Mauricio-Rua-5707,0009-08-30T00:00:00.000-05:17:32,UFC,UFC 104,Machida vs. Shogun,"Staples Center, Los Angeles, California, United States",http://www.sherdog.com/events/UFC-104-Machida-vs-Shogun-10333
Cain Velasquez,Ben Rothwell,TKO,Punches,Steve Mazzagatti,2,0:58,/fighter/Cain-Velasquez-19102,/fighter/Ben-Rothwell-2262,0009-08-30T00:00:00.000-05:17:32,UFC,UFC 104,Machida vs. Shogun,"Staples Center, Los Angeles, California, United States",http://www.sherdog.com/events/UFC-104-Machida-vs-Shogun-10333
Gleison Tibau,Josh Neer,Decision,Unanimous,Josh Rosenthal,3,5:00,/fighter/Gleison-Tibau-5993,/fighter/Josh-Neer-9179,0009-08-30T00:00:00.000-05:17:32,UFC,UFC 104,Machida vs. Shogun,"Staples Center, Los Angeles, California, United States",http://www.sherdog.com/events/UFC-104-Machida-vs-Shogun-10333
Joe Stevenson,Spencer Fisher,Submission,Elbows,Herb Dean,2,4:03,/fighter/Joe-Stevenson-65,/fighter/Spencer-Fisher-5118,0009-08-30T00:00:00.000-05:17:32,UFC,UFC 104,Machida vs. Shogun,"Staples Center, Los Angeles, California, United States",http://www.sherdog.com/events/UFC-104-Machida-vs-Shogun-10333
Anthony Johnson,Yoshiyuki Yoshida,TKO,Punches,Steve Mazzagatti,1,0:41,/fighter/Anthony-Johnson-17662,/fighter/Yoshiyuki-Yoshida-12073,0009-08-30T00:00:00.000-05:17:32,UFC,UFC 104,Machida vs. Shogun,"Staples Center, Los Angeles, California, United States",http://www.sherdog.com/events/UFC-104-Machida-vs-Shogun-10333
Ryan Bader,Eric Schafer,Decision,Unanimous,Josh Rosenthal,3,5:00,/fighter/Ryan-Bader-22858,/fighter/Eric-Schafer-13275,0009-08-30T00:00:00.000-05:17:32,UFC,UFC 104,Machida vs. Shogun,"Staples Center, Los Angeles, California, United States",http://www.sherdog.com/events/UFC-104-Machida-vs-Shogun-10333
Pat Barry,Antoni Hardonk,TKO,Punches,Josh Rosenthal,2,2:30,/fighter/Pat-Barry-33342,/fighter/Antoni-Hardonk-1518,0009-08-30T00:00:00.000-05:17:32,UFC,UFC 104,Machida vs. Shogun,"Staples Center, Los Angeles, California, United States",http://www.sherdog.com/events/UFC-104-Machida-vs-Shogun-10333
Chael Sonnen,Yushin Okami,Decision,Unanimous,Steve Mazzagatti,3,5:00,/fighter/Chael-Sonnen-4112,/fighter/Yushin-Okami-5569,0009-08-30T00:00:00.000-05:17:32,UFC,UFC 104,Machida vs. Shogun,"Staples Center, Los Angeles, California, United States",http://www.sherdog.com/events/UFC-104-Machida-vs-Shogun-10333
Jorge Rivera,Rob Kimmons,TKO,Punches,Jason Herzog,3,1:53,/fighter/Jorge-Rivera-2712,/fighter/Rob-Kimmons-9863,0009-08-30T00:00:00.000-05:17:32,UFC,UFC 104,Machida vs. Shogun,"Staples Center, Los Angeles, California, United States",http://www.sherdog.com/events/UFC-104-Machida-vs-Shogun-10333
Kyle Kingsbury,Razak Al-Hassan,Decision,Split,Jason Herzog,3,5:00,/fighter/Kyle-Kingsbury-16558,/fighter/Razak-AlHassan-23326,0009-08-30T00:00:00.000-05:17:32,UFC,UFC 104,Machida vs. Shogun,"Staples Center, Los Angeles, California, United States",http://www.sherdog.com/events/UFC-104-Machida-vs-Shogun-10333
Stefan Struve,Chase Gormley,Submission,Triangle Choke,Jason Herzog,1,4:04,/fighter/Stefan-Struve-15063,/fighter/Chase-Gormley-22247,0009-08-30T00:00:00.000-05:17:32,UFC,UFC 104,Machida vs. Shogun,"Staples Center, Los Angeles, California, United States",http://www.sherdog.com/events/UFC-104-Machida-vs-Shogun-10333
Vitor Belfort,Rich Franklin,TKO,Punches,Yves Lavigne,1,3:02,/fighter/Vitor-Belfort-156,/fighter/Rich-Franklin-392,0009-07-11T00:00:00.000-05:17:32,UFC,UFC 103,Franklin vs. Belfort,"American Airlines Center, Dallas, Texas, United States",http://www.sherdog.com/events/UFC-103-Franklin-vs-Belfort-10444
Junior dos Santos,Mirko Filipovic,Submission,Punch,Dan Miragliotta,3,2:00,/fighter/Junior-dos-Santos-17272,/fighter/Mirko-Filipovic-2326,0009-07-11T00:00:00.000-05:17:32,UFC,UFC 103,Franklin vs. Belfort,"American Airlines Center, Dallas, Texas, United States",http://www.sherdog.com/events/UFC-103-Franklin-vs-Belfort-10444
Paul Daley,Martin Kampmann,TKO,Punches,Yves Lavigne,1,2:31,/fighter/Paul-Daley-4270,/fighter/Martin-Kampmann-5344,0009-07-11T00:00:00.000-05:17:32,UFC,UFC 103,Franklin vs. Belfort,"American Airlines Center, Dallas, Texas, United States",http://www.sherdog.com/events/UFC-103-Franklin-vs-Belfort-10444
Josh Koscheck,Frank Trigg,TKO,Punches,Leon Roberts,1,1:25,/fighter/Josh-Koscheck-9418,/fighter/Frank-Trigg-311,0009-07-11T00:00:00.000-05:17:32,UFC,UFC 103,Franklin vs. Belfort,"American Airlines Center, Dallas, Texas, United States",http://www.sherdog.com/events/UFC-103-Franklin-vs-Belfort-10444
Tyson Griffin,Hermes Franca,TKO,Punches,Dan Miragliotta,2,3:26,/fighter/Tyson-Griffin-11689,/fighter/Hermes-Franca-3068,0009-07-11T00:00:00.000-05:17:32,UFC,UFC 103,Franklin vs. Belfort,"American Airlines Center, Dallas, Texas, United States",http://www.sherdog.com/events/UFC-103-Franklin-vs-Belfort-10444
Efrain Escudero,Cole Miller,TKO,Punches,Yves Lavigne,1,3:36,/fighter/Efrain-Escudero-16555,/fighter/Cole-Miller-13133,0009-07-11T00:00:00.000-05:17:32,UFC,UFC 103,Franklin vs. Belfort,"American Airlines Center, Dallas, Texas, United States",http://www.sherdog.com/events/UFC-103-Franklin-vs-Belfort-10444
Tomasz Drwal,Drew McFedries,Submission,Rear-Naked Choke,Leon Roberts,2,1:03,/fighter/Tomasz-Drwal-10047,/fighter/Drew-McFedries-2386,0009-07-11T00:00:00.000-05:17:32,UFC,UFC 103,Franklin vs. Belfort,"American Airlines Center, Dallas, Texas, United States",http://www.sherdog.com/events/UFC-103-Franklin-vs-Belfort-10444
Jim Miller,Steve Lopez,TKO,Shoulder Injury,Don Turnage,2,0:48,/fighter/Jim-Miller-14463,/fighter/Steve-Lopez-29129,0009-07-11T00:00:00.000-05:17:32,UFC,UFC 103,Franklin vs. Belfort,"American Airlines Center, Dallas, Texas, United States",http://www.sherdog.com/events/UFC-103-Franklin-vs-Belfort-10444
Nik Lentz,Rafaello Oliveira,Decision,Unanimous,Kerry Hatley,3,5:00,/fighter/Nik-Lentz-15058,/fighter/Rafaello-Oliveira-37260,0009-07-11T00:00:00.000-05:17:32,UFC,UFC 103,Franklin vs. Belfort,"American Airlines Center, Dallas, Texas, United States",http://www.sherdog.com/events/UFC-103-Franklin-vs-Belfort-10444
Rick Story,Brian Foster,Submission,Arm-Triangle Choke,Dan Miragliotta,2,1:09,/fighter/Rick-Story-25989,/fighter/Brian-Foster-17723,0009-07-11T00:00:00.000-05:17:32,UFC,UFC 103,Franklin vs. Belfort,"American Airlines Center, Dallas, Texas, United States",http://www.sherdog.com/events/UFC-103-Franklin-vs-Belfort-10444
Eliot Marshall,Jason Brilz,Decision,Split,Don Turnage,3,5:00,/fighter/Eliot-Marshall-15104,/fighter/Jason-Brilz-1927,0009-07-11T00:00:00.000-05:17:32,UFC,UFC 103,Franklin vs. Belfort,"American Airlines Center, Dallas, Texas, United States",http://www.sherdog.com/events/UFC-103-Franklin-vs-Belfort-10444
Vladimir Matyushenko,Igor Pokrajac,Decision,Unanimous,Leon Roberts,3,5:00,/fighter/Vladimir-Matyushenko-435,/fighter/Igor-Pokrajac-7621,0009-07-11T00:00:00.000-05:17:32,UFC,UFC 103,Franklin vs. Belfort,"American Airlines Center, Dallas, Texas, United States",http://www.sherdog.com/events/UFC-103-Franklin-vs-Belfort-10444
Rafael dos Anjos,Robert Emerson,Decision,Unanimous,Kerry Hatley,3,5:00,/fighter/Rafael-dos-Anjos-11675,/fighter/Robert-Emerson-5286,0009-07-11T00:00:00.000-05:17:32,UFC,UFC 103,Franklin vs. Belfort,"American Airlines Center, Dallas, Texas, United States",http://www.sherdog.com/events/UFC-103-Franklin-vs-Belfort-10444
Nate Diaz,Melvin Guillard,Submission,Guillotine Choke,Herb Dean,2,2:13,/fighter/Nate-Diaz-11451,/fighter/Melvin-Guillard-7431,0009-06-11T00:00:00.000-05:17:32,UFC,UFC Fight Night 19,Diaz vs. Guillard,"Cox Convention Center, Oklahoma City, Oklahoma, United States",http://www.sherdog.com/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443
Gray Maynard,Roger Huerta,Decision,Split,Dan Miragliotta,3,5:00,/fighter/Gray-Maynard-15835,/fighter/Roger-Huerta-10089,0009-06-11T00:00:00.000-05:17:32,UFC,UFC Fight Night 19,Diaz vs. Guillard,"Cox Convention Center, Oklahoma City, Oklahoma, United States",http://www.sherdog.com/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443
Carlos Condit,Jake Ellenberger,Decision,Split,Leon Roberts,3,5:00,/fighter/Carlos-Condit-6765,/fighter/Jake-Ellenberger-13068,0009-06-11T00:00:00.000-05:17:32,UFC,UFC Fight Night 19,Diaz vs. Guillard,"Cox Convention Center, Oklahoma City, Oklahoma, United States",http://www.sherdog.com/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443
Nate Quarry,Tim Credeur,Decision,Unanimous,Herb Dean,3,5:00,/fighter/Nate-Quarry-2383,/fighter/Tim-Credeur-1804,0009-06-11T00:00:00.000-05:17:32,UFC,UFC Fight Night 19,Diaz vs. Guillard,"Cox Convention Center, Oklahoma City, Oklahoma, United States",http://www.sherdog.com/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443
Brian Stann,Steve Cantwell,Decision,Unanimous,Kevin Nix,3,5:00,/fighter/Brian-Stann-14829,/fighter/Steve-Cantwell-12785,0009-06-11T00:00:00.000-05:17:32,UFC,UFC Fight Night 19,Diaz vs. Guillard,"Cox Convention Center, Oklahoma City, Oklahoma, United States",http://www.sherdog.com/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443
Mike Pyle,Chris Wilson,Submission,Guillotine Choke,Dan Miragliotta,3,2:15,/fighter/Mike-Pyle-4577,/fighter/Chris-Wilson-9281,0009-06-11T00:00:00.000-05:17:32,UFC,UFC Fight Night 19,Diaz vs. Guillard,"Cox Convention Center, Oklahoma City, Oklahoma, United States",http://www.sherdog.com/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443
C.B. Dollaway,Jay Silva,Decision,Unanimous,Leon Roberts,3,5:00,/fighter/CB-Dollaway-22350,/fighter/Jay-Silva-34408,0009-06-11T00:00:00.000-05:17:32,UFC,UFC Fight Night 19,Diaz vs. Guillard,"Cox Convention Center, Oklahoma City, Oklahoma, United States",http://www.sherdog.com/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443
Jeremy Stephens,Justin Buchholz,TKO,Doctor Stoppage,Kevin Nix,1,3:32,/fighter/Jeremy-Stephens-12179,/fighter/Justin-Buchholz-18062,0009-06-11T00:00:00.000-05:17:32,UFC,UFC Fight Night 19,Diaz vs. Guillard,"Cox Convention Center, Oklahoma City, Oklahoma, United States",http://www.sherdog.com/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443
Mike Pierce,Brock Larson,Decision,Unanimous,Tom Jones,3,5:00,/fighter/Mike-Pierce-25415,/fighter/Brock-Larson-6373,0009-06-11T00:00:00.000-05:17:32,UFC,UFC Fight Night 19,Diaz vs. Guillard,"Cox Convention Center, Oklahoma City, Oklahoma, United States",http://www.sherdog.com/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443
Ryan Jensen,Steve Steinbeiss,Technical Submission,Guillotine Choke,Gary Ritter,1,3:56,/fighter/Ryan-Jensen-662,/fighter/Steve-Steinbeiss-21627,0009-06-11T00:00:00.000-05:17:32,UFC,UFC Fight Night 19,Diaz vs. Guillard,"Cox Convention Center, Oklahoma City, Oklahoma, United States",http://www.sherdog.com/events/UFC-Fight-Night-19-Diaz-vs-Guillard-10443
Antonio Rodrigo Nogueira,Randy Couture,Decision,Unanimous,Mario Yamasaki,3,5:00,/fighter/Antonio-Rodrigo-Nogueira-1440,/fighter/Randy-Couture-166,0009-10-19T00:00:00.000-05:17:32,UFC,UFC 102,Couture vs. Nogueira,"Rose Garden Arena, Portland, Oregon, United States",http://www.sherdog.com/events/UFC-102-Couture-vs-Nogueira-10147
Thiago Silva,Keith Jardine,TKO,Punches,Herb Dean,1,1:35,/fighter/Thiago-Silva-14396,/fighter/Keith-Jardine-2638,0009-10-19T00:00:00.000-05:17:32,UFC,UFC 102,Couture vs. Nogueira,"Rose Garden Arena, Portland, Oregon, United States",http://www.sherdog.com/events/UFC-102-Couture-vs-Nogueira-10147
Jake Rosholt,Chris Leben,Technical Submission,Arm-Triangle Choke,Yves Lavigne,3,1:30,/fighter/Jake-Rosholt-23322,/fighter/Chris-Leben-6258,0009-10-19T00:00:00.000-05:17:32,UFC,UFC 102,Couture vs. Nogueira,"Rose Garden Arena, Portland, Oregon, United States",http://www.sherdog.com/events/UFC-102-Couture-vs-Nogueira-10147
Nate Marquardt,Demian Maia,KO,Punch,Dave Hagen,1,0:21,/fighter/Nate-Marquardt-1712,/fighter/Demian-Maia-14637,0009-10-19T00:00:00.000-05:17:32,UFC,UFC 102,Couture vs. Nogueira,"Rose Garden Arena, Portland, Oregon, United States",http://www.sherdog.com/events/UFC-102-Couture-vs-Nogueira-10147
Brandon Vera,Krzysztof Soszynski,Decision,Unanimous,Herb Dean,3,5:00,/fighter/Brandon-Vera-4886,/fighter/Krzysztof-Soszynski-9178,0009-10-19T00:00:00.000-05:17:32,UFC,UFC 102,Couture vs. Nogueira,"Rose Garden Arena, Portland, Oregon, United States",http://www.sherdog.com/events/UFC-102-Couture-vs-Nogueira-10147
Aaron Simpson,Ed Herman,TKO,Knee Injury,Yves Lavigne,2,0:17,/fighter/Aaron-Simpson-24986,/fighter/Ed-Herman-6561,0009-10-19T00:00:00.000-05:17:32,UFC,UFC 102,Couture vs. Nogueira,"Rose Garden Arena, Portland, Oregon, United States",http://www.sherdog.com/events/UFC-102-Couture-vs-Nogueira-10147
Gabriel Gonzaga,Chris Tuchscherer,TKO,Punches,Dave Hagan,1,2:27,/fighter/Gabriel-Gonzaga-7306,/fighter/Chris-Tuchscherer-10669,0009-10-19T00:00:00.000-05:17:32,UFC,UFC 102,Couture vs. Nogueira,"Rose Garden Arena, Portland, Oregon, United States",http://www.sherdog.com/events/UFC-102-Couture-vs-Nogueira-10147
Mike Russow,Justin McCully,Decision,Unanimous,Herb Dean,3,5:00,/fighter/Mike-Russow-20552,/fighter/Justin-McCully-930,0009-10-19T00:00:00.000-05:17:32,UFC,UFC 102,Couture vs. Nogueira,"Rose Garden Arena, Portland, Oregon, United States",http://www.sherdog.com/events/UFC-102-Couture-vs-Nogueira-10147
Todd Duffee,Tim Hague,KO,Punches,Mario Yamasaki,1,0:07,/fighter/Todd-Duffee-22903,/fighter/Tim-Hague-19599,0009-10-19T00:00:00.000-05:17:32,UFC,UFC 102,Couture vs. Nogueira,"Rose Garden Arena, Portland, Oregon, United States",http://www.sherdog.com/events/UFC-102-Couture-vs-Nogueira-10147
Mark Munoz,Nick Catone,Decision,Split,Yves Lavigne,3,5:00,/fighter/Mark-Munoz-22411,/fighter/Nick-Catone-23006,0009-10-19T00:00:00.000-05:17:32,UFC,UFC 102,Couture vs. Nogueira,"Rose Garden Arena, Portland, Oregon, United States",http://www.sherdog.com/events/UFC-102-Couture-vs-Nogueira-10147
Evan Dunham,Marcus Aurelio,Decision,Split,Shawn Gregory,3,5:00,/fighter/Evan-Dunham-22038,/fighter/Marcus-Aurelio-4833,0009-10-19T00:00:00.000-05:17:32,UFC,UFC 102,Couture vs. Nogueira,"Rose Garden Arena, Portland, Oregon, United States",http://www.sherdog.com/events/UFC-102-Couture-vs-Nogueira-10147
B.J. Penn,Kenny Florian,Submission,Rear-Naked Choke,Dan Miragliotta,4,3:54,/fighter/BJ-Penn-1307,/fighter/Kenny-Florian-8021,0009-03-23T00:00:00.000-05:17:32,UFC,UFC 101,Declaration,"Wachovia Center, Philadelphia, Pennsylvania, United States",http://www.sherdog.com/events/UFC-101-Declaration-9925
Anderson Silva,Forrest Griffin,KO,Punch,Kevin Mulhall,1,3:23,/fighter/Anderson-Silva-1356,/fighter/Forrest-Griffin-3526,0009-03-23T00:00:00.000-05:17:32,UFC,UFC 101,Declaration,"Wachovia Center, Philadelphia, Pennsylvania, United States",http://www.sherdog.com/events/UFC-101-Declaration-9925
Aaron Riley,Shane Nelson,Decision,Unanimous,Kevin Mulhall,3,5:00,/fighter/Aaron-Riley-1567,/fighter/Shane-Nelson-11262,0009-03-23T00:00:00.000-05:17:32,UFC,UFC 101,Declaration,"Wachovia Center, Philadelphia, Pennsylvania, United States",http://www.sherdog.com/events/UFC-101-Declaration-9925
Johny Hendricks,Amir Sadollah,TKO,Punches,Dan Miragliotta,1,0:29,/fighter/Johny-Hendricks-24539,/fighter/Amir-Sadollah-34071,0009-03-23T00:00:00.000-05:17:32,UFC,UFC 101,Declaration,"Wachovia Center, Philadelphia, Pennsylvania, United States",http://www.sherdog.com/events/UFC-101-Declaration-9925
Ricardo Almeida,Kendall Grove,Decision,Unanimous,N/A,3,5:00,/fighter/Ricardo-Almeida-11,/fighter/Kendall-Grove-10126,0009-03-23T00:00:00.000-05:17:32,UFC,UFC 101,Declaration,"Wachovia Center, Philadelphia, Pennsylvania, United States",http://www.sherdog.com/events/UFC-101-Declaration-9925
Kurt Pellegrino,Josh Neer,Decision,Unanimous,N/A,3,5:00,/fighter/Kurt-Pellegrino-4153,/fighter/Josh-Neer-9179,0009-03-23T00:00:00.000-05:17:32,UFC,UFC 101,Declaration,"Wachovia Center, Philadelphia, Pennsylvania, United States",http://www.sherdog.com/events/UFC-101-Declaration-9925
John Howard,Tamdan McCrory,Decision,Split,Mario Yamasaki,3,5:00,/fighter/John-Howard-11798,/fighter/Tamdan-McCrory-16470,0009-03-23T00:00:00.000-05:17:32,UFC,UFC 101,Declaration,"Wachovia Center, Philadelphia, Pennsylvania, United States",http://www.sherdog.com/events/UFC-101-Declaration-9925
Alessio Sakara,Thales Leites,Decision,Split,Marc Goddard,3,5:00,/fighter/Alessio-Sakara-5366,/fighter/Thales-Leites-8593,0009-03-23T00:00:00.000-05:17:32,UFC,UFC 101,Declaration,"Wachovia Center, Philadelphia, Pennsylvania, United States",http://www.sherdog.com/events/UFC-101-Declaration-9925
Matt Riddle,Dan Cramer,Decision,Unanimous,N/A,3,5:00,/fighter/Matt-Riddle-34072,/fighter/Dan-Cramer-42310,0009-03-23T00:00:00.000-05:17:32,UFC,UFC 101,Declaration,"Wachovia Center, Philadelphia, Pennsylvania, United States",http://www.sherdog.com/events/UFC-101-Declaration-9925
