http://www.sherdog.com/fighter/Mike-Wessel-25524,Mike Wessel,1977-12-02T00:00:00.000-05:00,72,263,Westside Fight Team,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Frank-Tate-181193,Frank Tate,1976-04-22T00:00:00.000-05:00,74,247,,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Jaleel-Willis-146637,Jaleel Willis,,72,170,Memphis Judo & Jiu-Jitsu,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Omar-Johnson-123407,Omar Johnson,1988-12-21T00:00:00.000-05:00,70,155,Spartan Fitness,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/James-Wallace-55291,James Wallace,1992-11-17T00:00:00.000-05:00,70,154,Fisher's Bang Gym,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Jonathan-Burdine-71657,Jonathan Burdine,1979-02-21T00:00:00.000-05:00,0,145,,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Wade-Johnson-42933,Wade Johnson,1990-11-28T00:00:00.000-05:00,74,170,Barata MMA,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Tyler-Hill-55299,Tyler Hill,1991-08-10T00:00:00.000-04:00,76,170,Memphis Judo and Jiu Jitsu,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Alexander-Shlemenko-14461,Alexander Shlemenko,1984-05-20T00:00:00.000-04:00,71,185,RusFighters Sport Club,Russia,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Kendall-Grove-10126,Kendall Grove,1982-11-12T00:00:00.000-05:00,78,185,Straight Rootless Fight Team,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Bobby-Lashley-39806,Bobby Lashley,1976-07-16T00:00:00.000-04:00,74,241,American Top Team Altitude,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Josh-Appelt-47983,Josh Appelt,1983-06-19T00:00:00.000-04:00,70,243,MMAGOLD Fight Team,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Ryan-Couture-51228,Ryan Couture,1982-08-27T00:00:00.000-04:00,70,156,Xtreme Couture,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Hisaki-Kato-125695,Hisaki Kato,1982-09-17T00:00:00.000-04:00,72,185,Alive,Japan,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/AJ-Matthews-21922,A.J. Matthews,1988-01-23T00:00:00.000-05:00,71,185,Blackline MMA,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Chase-Gormley-22247,Chase Gormley,1983-08-11T00:00:00.000-04:00,75,264,Reign MMA,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Bobby-Brents-9160,Bobby Brents,1982-04-14T00:00:00.000-05:00,69,254,Fiore MMA,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Virgil-Zwicker-9086,Virgil Zwicker,1982-06-26T00:00:00.000-04:00,74,207,Team Quest,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Dan-Charles-80850,Dan Charles,1985-09-24T00:00:00.000-04:00,74,232,Power MMA and Fitness,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Julia-Budd-71183,Julia Budd,1983-07-04T00:00:00.000-04:00,68,146,Gibson Kickboxing & Pankration,Canada,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Arlene-Blencowe-131845,Arlene Blencowe,1983-04-11T00:00:00.000-05:00,65,145,Team Te Huna,Australia,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Ricky-Rainey-68769,Ricky Rainey,1983-06-29T00:00:00.000-04:00,73,171,Renegade Fighting Systems,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Gilbert-Smith-65128,Gilbert Smith,1981-10-19T00:00:00.000-04:00,69,170,Team Victory,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Steve-Garcia-50916,Steve Garcia,1992-05-22T00:00:00.000-04:00,72,135,Luttrell's MMA & Fitness,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Ronnie-Lawrence-102885,Ronnie Lawrence,,68,135,,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Grady-Hurley-4033,Grady Hurley,,73,185,,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Chad-Cook-2839,Chad Cook,,74,220,,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Michael-Bisping-10196,Michael Bisping,1979-02-28T00:00:00.000-05:00,74,185,HB Ultimate,England,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Dan-Henderson-195,Dan Henderson,1970-08-24T00:00:00.000-04:00,73,185,Team Quest,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Vitor-Belfort-156,Vitor Belfort,1977-04-01T00:00:00.000-05:00,72,185,Blackzilians Jaco Hybrid Training Center,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Jimi-Manuwa-37528,Jimi Manuwa,1980-02-18T00:00:00.000-05:00,72,205,Keddles Gym Nova Forca Brazilian Jiu-Jitsu,England,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Ovince-St-Preux-38842,Ovince St. Preux,1983-04-08T00:00:00.000-05:00,75,205,Knoxville MMA,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Stefan-Struve-15063,Stefan Struve,1988-02-18T00:00:00.000-05:00,84,265,Team Schrijber,Netherlands,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Daniel-Omielanczuk-54303,Daniel Omielanczuk,1982-08-31T00:00:00.000-04:00,72,242,S4 Fight Club,Poland,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Mirsad-Bektic-59766,Mirsad Bektic,1991-02-16T00:00:00.000-05:00,68,145,Relentless MMA American Top Team,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Russell-Doane-30054,Russell Doane,1986-08-13T00:00:00.000-04:00,66,145,Hawaii Elite MMA,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Iuri-Alcantara-16129,Iuri Alcantara,1980-08-04T00:00:00.000-04:00,69,136,Marajo Brothers Team,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Damian-Stasiak-86920,Damian Stasiak,1990-02-20T00:00:00.000-05:00,65,135,United Gym,Poland,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Davey-Grant-30564,Davey Grant,1985-12-18T00:00:00.000-05:00,68,135,North East Top Team SBG Manchester,England,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Leon-Edwards-62665,Leon Edwards,1991-08-25T00:00:00.000-04:00,70,170,UTC Birmingham American Kickboxing Academy,England,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Albert-Tumenov-60198,Albert Tumenov,1991-12-26T00:00:00.000-05:00,71,169,K Dojo Warrior Tribe,Russia,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Lukasz-Sajewski-31110,Lukasz Sajewski,1990-11-27T00:00:00.000-05:00,68,155,Mighty Bulls Team,Poland,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Danny-Roberts-64677,Danny Roberts,,72,170,Next Generation UK,England,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Leonardo-Santos-4810,Leonardo Santos,1980-02-05T00:00:00.000-05:00,72,155,Nova Uniao,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Adriano-Martins-9907,Adriano Martins,1982-12-16T00:00:00.000-05:00,70,154,Top Life Amazonas American Top Team,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Vinny-Magalhaes-10709,Vinny Magalhaes,1984-07-02T00:00:00.000-04:00,75,205,Syndicate MMA,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Joao-Zeferino-17577,Joao Zeferino,1986-01-15T00:00:00.000-05:00,71,155,Rangel Farias Team Team Zeferino,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Jason-High-14185,Jason High,1981-10-12T00:00:00.000-04:00,69,155,American Top Team HD,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Brian-Foster-17723,Brian Foster,1984-04-04T00:00:00.000-05:00,70,155,Factory X,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Abubakar-Nurmagomedov-86474,Abubakar Nurmagomedov,1989-11-13T00:00:00.000-05:00,71,170,Fightspirit Team,Russia,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/John-Howard-11798,John Howard,1983-03-01T00:00:00.000-05:00,67,171,Wai Kru MMA,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Shawn-Jordan-45624,Shawn Jordan,1984-10-21T00:00:00.000-04:00,72,265,American Top Team,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Ashley-Gooch-67202,Ashley Gooch,1975-06-25T00:00:00.000-04:00,75,265,MMA Lab,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Timur-Valiev-70605,Timur Valiev,1990-01-19T00:00:00.000-05:00,66,135,DagFighter Jackson-Wink MMA,Russia,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Chris-Gutierrez-59736,Chris Gutierrez,1991-04-22T00:00:00.000-04:00,69,135,Chop Shop MMA,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Bekbulat-Magomedov-82154,Bekbulat Magomedov,1990-11-05T00:00:00.000-05:00,68,136,Sparta Moscow,Russia,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Jesse-Brock-17520,Jesse Brock,,64,135,Combat Fitness SBG Idaho,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Abu-Azaitar-55936,Abu Azaitar,1986-03-10T00:00:00.000-05:00,70,170,Elite Training Center,Germany,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Michael-Arrant-36467,Michael Arrant,1987-07-08T00:00:00.000-04:00,70,170,Xtreme Couture,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Magomed-Magomedkerimov-44216,Magomed Magomedkerimov,1990-01-10T00:00:00.000-05:00,73,170,Champion,Russia,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Bobby-Cooper-68351,Bobby Cooper,,72,170,K2L Grindhouse,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Bryce-Mitchell-151837,Bryce Mitchell,,69,145,Barata MMA,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Brandon-Phillips-94003,Brandon Phillips,1989-11-05T00:00:00.000-05:00,65,151,American Top Team OKC,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/John-Dodson-11660,John Dodson,1984-09-26T00:00:00.000-04:00,63,125,Jackson-Wink MMA,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Will-Brooks-76241,Will Brooks,1986-10-08T00:00:00.000-04:00,71,155,American Top Team,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Joshua-Burkman-10003,Joshua Burkman,1980-10-04T00:00:00.000-04:00,70,155,The Pit Elevated Fight Team,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Joachim-Christensen-31777,Joachim Christensen,,75,204,Arte Suave Copenhagen,Denmark,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Andre-Fili-58385,Andre Fili,1990-06-25T00:00:00.000-04:00,70,145,Team Alpha Male,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Hacran-Dias-19789,Hacran Dias,1984-05-16T00:00:00.000-04:00,68,145,Nova Uniao,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Walt-Harris-72046,Walt Harris,1983-06-10T00:00:00.000-04:00,76,241,American Top Team,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Elizeu-Zaleski-dos-Santos-63825,Elizeu Zaleski dos Santos,1986-11-12T00:00:00.000-05:00,71,170,CM System,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Keita-Nakamura-9572,Keita Nakamura,1984-05-22T00:00:00.000-04:00,71,170,K-Taro Dojo,Japan,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Nate-Marquardt-1712,Nate Marquardt,1979-04-20T00:00:00.000-05:00,72,185,High Altitude Martial Arts,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Tamdan-McCrory-16470,Tamdan McCrory,1986-11-05T00:00:00.000-05:00,76,185,CNY MMA,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Jonathan-Wilson-108571,Jonathan Wilson,,74,205,Millennia MMA Icon MMA,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Curtis-Blaydes-172939,Curtis Blaydes,1991-02-18T00:00:00.000-05:00,76,265,Elevation Fight Team,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Cody-East-33359,Cody East,1988-06-29T00:00:00.000-04:00,75,261,Jackson-Wink MMA,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Ketlen-Vieira-178961,Ketlen Vieira,1991-08-26T00:00:00.000-04:00,69,135,Nova Uniao Team Feitosa,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Kelly-Faszholz-117453,Kelly Faszholz,,68,145,Nor-Cal Fighting Alliance,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Hyun-Man-Myung-153099,Hyun Man Myung,,75,250,Independent,South Korea,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Kazuyuki-Fujita-315,Kazuyuki Fujita,1970-10-16T00:00:00.000-04:00,72,240,Team Fujita,Japan,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Jiri-Prochazka-97529,Jiri Prochazka,,76,205,Jetsaam Gym Brno,Czech Republic,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Mark-Tanios-113161,Mark Tanios,,73,236,Tristar Gym Lebanon,Lebanon,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Karl-Albrektsson-115015,Karl Albrektsson,1993-09-27T00:00:00.000-04:00,74,205,Pancrase Gym Sweden,Sweden,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Joao-Isidoro-Almeida-116919,Joao Isidoro Almeida,1983-06-21T00:00:00.000-04:00,77,240,Corinthians MMA,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Teodoras-Aukstuolis-51486,Teodoras Aukstuolis,1991-11-09T00:00:00.000-05:00,72,205,Ukmerge Judo Sport Club,Lithuania,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Charles-Bennett-1575,Charles Bennett,1979-11-23T00:00:00.000-05:00,65,154,Fit NHB,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Minoru-Kimura-232293,Minoru Kimura,1993-09-09T00:00:00.000-04:00,68,148,Fighting Kairos My Way Gym,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Kyra-Batara-122509,Kyra Batara,1994-09-04T00:00:00.000-04:00,59,105,10th Planet Jiu-Jitsu Marc Laimon's Cobra Kai,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Destanie-Yarbrough-220815,Destanie Yarbrough,,0,215,,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Cristiane-Justino-14477,Cristiane Justino,1985-07-09T00:00:00.000-04:00,68,145,Chute Boxe The Arena,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Lina-Lansberg-122387,Lina Lansberg,1982-03-13T00:00:00.000-05:00,66,145,Redline Training Center,Sweden,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Renan-Barao-23156,Renan Barao,1987-01-31T00:00:00.000-05:00,67,135,Nova Uniao,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Phillipe-Nover-7415,Phillipe Nover,1984-02-03T00:00:00.000-05:00,69,145,Team Renzo Gracie,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Roy-Nelson-10249,Roy Nelson,1976-06-20T00:00:00.000-04:00,72,249,Country Club,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Antonio-Silva-12354,Antonio Silva,1979-09-14T00:00:00.000-04:00,76,264,American Top Team,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Francisco-Trinaldo-31103,Francisco Trinaldo,1978-08-24T00:00:00.000-04:00,68,155,Evolucao Thai,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Paul-Felder-68205,Paul Felder,1985-04-25T00:00:00.000-05:00,70,155,Renzo Gracie Philly,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Eric-Spicely-63723,Eric Spicely,,73,185,Tri-Force MMA Tim Burrill's BJJ,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Thiago-Santos-90021,Thiago Santos,1984-01-07T00:00:00.000-05:00,72,183,Tata Fight Team,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Godofredo-Castro-40623,Godofredo Castro,1987-07-02T00:00:00.000-04:00,67,145,Evolucao Thai,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Mike-de-la-Torre-17915,Mike de la Torre,1986-09-22T00:00:00.000-04:00,72,135,MMA Lab,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Michel-Prazeres-22218,Michel Prazeres,1983-07-25T00:00:00.000-04:00,68,155,Coalizao Fight Team Frankiko Team Trator Team,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Gilbert-Burns-91727,Gilbert Burns,1986-07-20T00:00:00.000-04:00,70,155,Blackzilians Belfort Team,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Rani-Yahya-10425,Rani Yahya,1984-12-09T00:00:00.000-05:00,66,135,Constrictor Team,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Michinori-Tanaka-71942,Michinori Tanaka,1990-10-04T00:00:00.000-04:00,65,135,Reversal Gym Yokohama Ground Slam,Japan,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Jussier-da-Silva-36939,Jussier da Silva,1985-04-14T00:00:00.000-05:00,65,125,Kimura Nova Uniao,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Erick-Silva-15009,Erick Silva,1984-06-21T00:00:00.000-04:00,71,170,Kings MMA,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Luan-Chagas-113505,Luan Chagas,1993-06-17T00:00:00.000-04:00,71,170,Gile Ribeiro Team Noguchi Team,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Alan-Patrick-Silva-Alves-31096,Alan Patrick Silva Alves,1983-07-19T00:00:00.000-04:00,71,155,X-Gym,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Hector-Urbina-18168,Hector Urbina,1987-09-17T00:00:00.000-04:00,72,170,,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Gregor-Gillespie-111701,Gregor Gillespie,,69,155,Bellmore Kickboxing Academy,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Glaico-Franca-117927,Glaico Franca,1991-02-28T00:00:00.000-05:00,72,155,Astra Fight Team,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Dustin-Poirier-50529,Dustin Poirier,1989-01-19T00:00:00.000-05:00,69,155,American Top Team,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Evan-Dunham-22038,Evan Dunham,1981-12-18T00:00:00.000-05:00,70,155,Xtreme Couture,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Rick-Glenn-20171,Rick Glenn,1989-04-12T00:00:00.000-04:00,72,145,Pura Vida BJJ,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Roan-Carneiro-2886,Roan Carneiro,1978-06-02T00:00:00.000-04:00,71,170,American Top Team Atlanta,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Kenny-Robertson-31978,Kenny Robertson,1984-02-14T00:00:00.000-05:00,70,170,Central Illinois Combat Club,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Islam-Makhachev-76836,Islam Makhachev,1991-09-27T00:00:00.000-04:00,70,155,Fightspirit Team,Russia,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Chris-Wade-79335,Chris Wade,1987-09-30T00:00:00.000-04:00,69,155,East Islip Kickboxing Long Island MMA,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Chas-Skelly-47227,Chas Skelly,1985-05-11T00:00:00.000-04:00,71,145,Team Takedown,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Maximo-Blanco-36618,Maximo Blanco,1983-10-16T00:00:00.000-04:00,68,145,Yoshida Dojo,Venezuela,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Gabriel-Benitez-25733,Gabriel Benitez,1988-06-15T00:00:00.000-04:00,68,145,Entram Gym,Mexico,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Sam-Sicilia-53205,Sam Sicilia,1986-02-01T00:00:00.000-05:00,68,145,Sikjitsu,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Augusto-Montano-41494,Augusto Montano,1984-10-25T00:00:00.000-04:00,73,170,Bonebreakers Team,Mexico,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Leonardo-Guimaraes-14971,Leonardo Guimaraes,1982-04-15T00:00:00.000-05:00,72,185,MMA Masters,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Jose-Alberto-Quinonez-152627,Jose Alberto Quinonez,1990-07-28T00:00:00.000-04:00,68,135,Delincuentes MMA,Mexico,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Joey-Gomez-64975,Joey Gomez,1986-07-21T00:00:00.000-04:00,70,135,Team Quest,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Alejandro-Perez-13428,Alejandro Perez,1989-09-02T00:00:00.000-04:00,66,136,KB-VT Gym,Mexico,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Cheick-Kongo-2193,Cheick Kongo,1975-05-17T00:00:00.000-04:00,76,234,Kongo Smashin' Club,France,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Tony-Johnson-41069,Tony Johnson,1986-02-06T00:00:00.000-05:00,73,265,American Kickboxing Academy,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Sirwan-Kakai-21446,Sirwan Kakai,1989-10-03T00:00:00.000-04:00,66,135,GBG MMA American Top Team,Sweden,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Anastasia-Yankova-145249,Anastasia Yankova,1991-03-01T00:00:00.000-05:00,65,125,Akademiya Box,Russia,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Veta-Arteaga-171215,Veta Arteaga,1987-11-07T00:00:00.000-05:00,64,125,Combat Fitness,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Derek-Campos-42543,Derek Campos,1988-04-01T00:00:00.000-05:00,69,155,Mohler MMA,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Djamil-Chan-78386,Djamil Chan,1990-06-14T00:00:00.000-04:00,74,155,Oosterbaan Gym,Netherlands,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Nick-Gonzalez-6726,Nick Gonzalez,1981-03-03T00:00:00.000-05:00,66,145,Vasquez Academy Paragon Brazilian Jiu-Jitsu,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Warren-Stewart-22491,Warren Stewart,1989-01-14T00:00:00.000-05:00,66,135,,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Kenya-Miranda-da-Silva-147241,Kenya Miranda da Silva,1988-04-05T00:00:00.000-04:00,67,125,BH Rhinos,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Daniel-Pineda-21564,Daniel Pineda,1985-08-06T00:00:00.000-04:00,67,155,4oz. Fight Club,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Mark-Dickman-71074,Mark Dickman,1984-07-19T00:00:00.000-04:00,69,145,One Kick's Gym Sergio Penha BJJ,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Armando-Villarreal-141205,Armando Villarreal,,0,145,,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Tommy-Burghardt-59723,Tommy Burghardt,,0,134,,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Sean-Clements-151737,Sean Clements,,0,170,,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/David-Ramirez-205443,David Ramirez,,0,155,,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Garrett-Scott-124441,Garrett Scott,1983-04-18T00:00:00.000-05:00,0,169,,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Waylon-Bronstrup-151763,Waylon Bronstrup,,0,159,,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Matt-Mazurek-64845,Matt Mazurek,1984-01-24T00:00:00.000-05:00,70,145,Austin Muay Thai & Jiu Jitsu Gracie Humaita Austin,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Jose-Guerra-168755,Jose Guerra,,0,135,,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Rey-Trujillo-48431,Rey Trujillo,1982-01-11T00:00:00.000-05:00,70,156,Bloodline MMA,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/James-King-20888,James King,1981-11-11T00:00:00.000-05:00,70,150,Trainer's Elite MMA,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Stipe-Miocic-39537,Stipe Miocic,1982-08-19T00:00:00.000-04:00,76,245,Strong Style Fight Team,United States,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Alistair-Overeem-461,Alistair Overeem,1980-05-17T00:00:00.000-04:00,77,257,Jackson-Wink MMA,Netherlands,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Fabricio-Werdum-8390,Fabricio Werdum,1977-07-30T00:00:00.000-04:00,76,242,Werdum Combat Team Kings MMA,Brazil,2017-01-04T20:21:21.177-05:00
http://www.sherdog.com/fighter/Travis-Browne-16785,Travis Browne,1982-07-17T00:00:00.000-04:00,79,244,Glendale Fighting Club,United States,2017-01-04T20:21:21.177-05:00
